thread_id,user_id,msg_id,time,msg
1750417,11694,14,2019-11-24 19:52:09,投白票先叫焦土喎屌你
1750452,254813,1,2019-11-24 19:51:00,佢投邊個都有問題。除非投白票，咁咪做壞榜樣？？
1750439,1654,3,2019-11-24 19:48:01,白票撚快d 同bbc 澄清啦
1750420,73565,24,2019-11-24 19:47:47,公民責任 你唔負責任都唔屌得？唔去投仲衰撚過白票
1747813,7212,249,2019-11-24 19:47:22,[member]有啲人真係唔知比咩反應。投泛民又話人血饅頭，投白票又話唔撚得[/member]
1750352,250903,173,2019-11-24 19:43:35,大佬 你要第三勢力係唔係唔洗時間培養出黎一出黎就一定投你？我夠知本土派出緊黎 但時間根本就唔夠佢地跑出黎:o)講真投佢真係無其他選擇 我夠唔想投泛民咁我係咪要投建制/白票:o):o):o):o):o):o):o):o):o)
1750352,103050,132,2019-11-24 19:38:41,白票撚失踪左成日終於出番黎，姐係代表五毛好快又出番黎瘋狂分化
1750417,12628,4,2019-11-24 19:38:27,如果真係唔想投，真係唔應該勉強人。唔投比投白票或對家好
1748453,87210,775,2019-11-24 19:21:20,"呢班弱智,口講就係咁實際就有建制投建制,冇建制投白票#:)#dog"
1750291,288699,254,2019-11-24 19:19:50,[b][size=6]落街投票唔投白票唔益建制[/size=6][/b]
1750352,288699,72,2019-11-24 19:17:26,唔係要泛民之後點點點[gold]係要話俾全世界知香港民意係點[/gold]場運動係有正當性所以[gold][b]落街投票 唔投白票 唔益建制[/b][/gold]
1750352,226955,29,2019-11-24 19:10:05,[size=6][gold]任何方法（包括白票）可以間接拉高親共派勝率嘅都係共匪統戰嘅目標[/gold][/size=6][size=6][red]五毛死全家，冇仔送終[/red][/size=6]
1750333,263563,53,2019-11-24 19:09:06,Push 求你唔好投白票！先對外 後對內
1750204,263563,223,2019-11-24 19:07:22,求你唔好投白票先對外 後對內
1750286,321837,20,2019-11-24 19:01:05,"老美高調屌柒.你投乜都好,甚至你有你見解投藍亦無問題, 都就唔好投白票.呢D咁大鑊嘅狀況, 唔投票,投白票,收錢按指示投係公民質素低劣嘅表現, 任何現代文明國家都好鄙視呢D柒頭. 現代社會係由公民組成,有咩公民就有咩社會. 是咁."
1750286,10757,17,2019-11-24 18:58:57,買哂海馬牌 冇水比白票，分化撚
1747120,124712,623,2019-11-24 18:58:54,叫人投白票一係鬼，一係就冚家剷唔顧大局
1750291,37413,140,2019-11-24 18:58:12,仲話射落海投對家投白票嗰啲一律當五毛看待
1750291,287666,132,2019-11-24 18:57:43,推呀 #drum#pig#drum#pig#drum#pig唔撚好唔投/ 投白票呀 #argue#pig我要建制輸呀!!!!!!!!!!!!!
1750204,288699,187,2019-11-24 18:55:37,我都好想係咁但係大家都要做好自己本份先一定去投 唔投白票 唔益建制
1750238,306748,74,2019-11-24 18:52:30,我上次都係 明明覺得佢佢short 但都大局為重投俾佢 結果佢宜家唔理大局叫人投白票xx(
1750280,306337,7,2019-11-24 18:48:03,想佢地姐 我上一次係白票撚嚟 帶住成班友投白票雖然今次我唔係香港. 但唔想今次有人白票
1750280,226466,6,2019-11-24 18:46:57,唔係話白票撚但係照投咩
1749941,89160,648,2019-11-24 18:45:05,白票唔會多，太多人高估白票既影響，而唔記得現實社會主流係唔太接觸到「白票論」，反而係好多淺黃 1. 唔係選民 2. 各種原因唔多想投票（例如投都無用之類），我岩岩先陪左兩個淺黃排隊。[b][orange]Disclaimer：個人睇法，不一定係事實之全部，投黃人數預測可急升或急降，投機者可能蒙受全部損失。[/orange][/b]
1749941,321837,630,2019-11-24 18:33:32,"入夜人少好多,等埋放工D友就完投票人數大概接近7成,未到7成收檔黃小勝咁囉.始終都係豬乸種底,無辦法嘅喇. 要脫豬, 都係賣島走佬穩陣,否則就算係民主後都仲有好多大鑊嘢跟.鄉黑打柒票站應該無需要出動嘅.白票,投對家射落海,棄投咁多, 公民質素低劣不堪,仲要大大聲鬧豬乸,自己就係豬乸嚟.就算走佬成功,都會係污染別處."
1750204,20231,59,2019-11-24 18:32:54,勸你唔好咁樂觀，人地支持嘅就會投我地呢邊好多豬隊友同on9會叫投白票同投民建聯架#no#dog
1750192,160589,11,2019-11-24 18:29:52,多左 咪係咁撥火啦 自己分析下 有人叫投白票可能只係激進個班
1750245,39092,10,2019-11-24 18:26:23,所以個d 白票撚 投建制撚屌 根本就推大家去死
1750225,165336,19,2019-11-24 18:25:36,中槍義士都叫你投白票/唔投黨死撚開啦
1710214,49524,523,2019-11-24 18:18:28,投白票=支持建制=不支持運動我代表建制同政府多撚謝你
1710214,213533,522,2019-11-24 18:11:13,唔駛block我自己退出lihkg 算#bye##bye##bye#不過我想澄清一下1. 要我定義，我會屬於支持運動的一方，不過唔代表我支持泛民（兩者不掛勾）2. 我無呼喻過任何人投白票，我尊重所有人自己的決定3. 對引起大家不滿，以示歉意
1750100,251265,266,2019-11-24 18:06:15,白票黨情何以堪[sosad][sosad][sosad][sosad][sosad]
1750028,132283,208,2019-11-24 18:03:20,多人投唔等於贏，因為有班白票撚#fire#
1750066,132283,7,2019-11-24 18:00:22,唔好開心住，可能好多白票
1750192,282587,6,2019-11-24 17:58:11,叫投白票嘅一定係仆街黎
1750204,144621,1,2019-11-24 17:58:10,今朝早同啱啱行咗幾個票站，有好多平時政治冷感嘅阿叔阿嬸都出咗嚟投比建制，因為依幾日對家真係出盡奶力去拉票。希望咁多位未投票或者已經決定咗唔投票投白票嘅，今次放低對泛民嘅成見，上次區選同埋立法會選舉我都冇比到泛民。但係今次目的只有一個，就係要建制派輸清光。唔想投票請你地諗下聽日班仆街建制贏咗嘅咀臉。希望聽日結果出嚟18至40歲嘅選民投票率可以有八成以上，投咗票嘅有時間可以去附近嘅票站睇吓又或者繼續去拉票。今次投票結果對國際戰線同埋後續抗爭運動其實好有影響，希望大家真係要踴躍投票！
1748453,286988,759,2019-11-24 17:57:42,其實點私怨都好叫人投白票同投建制成件事好鬼囉#no#最近中共間碟單嘢講其實啲針已經滲入唔同地方連熱狗打住本土旗號既今次都要出聲#hehe##hehe#係咪代表... #hehe##hehe#
1750192,103050,1,2019-11-24 17:52:15,大家記住mark低晒早幾日鼓吹投白票班仆街，班仆街9成係五毛，趁而家block晒班仆街，等佢哋之後無咁易帶風向
1710214,174333,520,2019-11-24 17:48:54,明知沒用仲投白票:o)今次唔只係選區議員咁簡單睇完呢篇去反省下[url]https://www.thestandnews.com/politics/%E6%B3%9B%E6%B0%91%E5%8D%80%E9%81%B8%E5%A4%A7%E5%8B%9D-%E6%88%96%E5%B0%87%E6%88%90%E5%92%8C%E7%90%86%E9%9D%9E%E5%BC%B7%E5%BF%83%E9%87%9D/[/url]
1749777,132283,67,2019-11-24 17:48:13,自己友話要投白票，唔輸就假啦
1750158,327469,1,2019-11-24 17:36:11,五毛一天到晚搞分化、搞對立，慫恿人唔好投票；教人投白票；扮本土，屌民主派。搞咗甘耐，點知出黎既人更多，仲爆埋新高。唉！你以爲人地on9既，你吹咩野風，人地就信咩野呀？睇到呢個投票率，淋病嚇到一褲都係，呢班五毛真係要降級到兩毛 。。。。 屌！[size=5][blue]不分化，不割席[/blue][red]光復區議會！[/red][/size=5][img]https://na.cx/i/EFi5QtP.jpg[/img]
1750156,327469,1,2019-11-24 17:34:16,五毛一天到晚搞分化、搞對立，慫恿人唔好投票；教人投白票；扮本土，屌民主派。搞咗甘耐，點知出黎既人更多，仲爆埋新高。唉！你以爲人地on9既，你吹咩野風，人地就信咩野呀？睇到呢個投票率，淋病嚇到一褲都係，呢班五毛真係要降級到兩毛 。。。。 屌！[size=5][blue]不分化，不割席[/blue][red]光復區議會！[/red][/size=5][img]https://na.cx/i/EFi5QtP.jpg[/img]
1749777,34478,38,2019-11-24 17:27:25,因住有人屌你鼓吹白票玩分化呀#haha#dog
1750068,301820,6,2019-11-24 17:15:57,"投白票，同話投咩都沒所謂既人（即係可以投建制）都仲未明而家係香港民主保衛戰，影響係下幾代人，就算區選有用定沒用，甚至當中有幾唔公平，更何況戰爭中只講立場，不分對錯，對家一早就懂，保黑警，保林奠，保三司，保何妖，只問有幾左？連最沒用既垃圾的士佬，淨係識開車撞人，佢地都唔割[size=1]o[/size=1]跟住我地話區選反正都沒用，泛民黑暗成日on9,戰區讓給建制啦:o)仆你個街，咩戰區都有防守，就算唔夠人打，都要上戰場，邊有可能話放棄，話戰區沒用沒條件比人佔領，就算輸硬都唔可以比對家贏得咁易[size=1]o[/size=1]一係焦土，一係增加對家攻略成本[size=1]o[/size=1]要比對家知道，出賣香港人沒好下場[size=1]o[/size=1]我強調我係中立既，燒撚左香港都唔比共匪[size=1]o[/size=1]"
1710214,49524,514,2019-11-24 16:55:03,投白票得民主社會先有用咋獨立on9思考撚
1749941,303030,398,2019-11-24 16:50:58,勁多，我D藍屍廢老親戚通通俾人踢哂入會[sosad][sosad]仲有D仆街熱狗煽人投白票/藍票都唔益泛民，所以真係唔咪坐定粒六#die#fs
1750069,249378,1,2019-11-24 16:49:52,"無論泛民幾咁人血饅頭,hea做都好,佢地起碼會聽我地支笛,會重造會改善。你依加投白票,投冷門可能會令建制從中得勝。即係變相放棄香港人共同體嘅核心,民主同自由。投泛民一票係我地表達民主自由嘅權利。今次選舉結果絕對可以impack到國際關注熱度,尤其係民主自由起義出生嘅美國。[size=4][b]輸咗第時俾中共俾害唔好屌點解冇人幫[/b][/size=4],[gold]奉勸大家投民主嘅一方。[/gold]"
1749919,76728,125,2019-11-24 16:26:43,喺動盪咗5個月之後有個全港性嘅投票，任何一個數據都好有解讀嘅意義。投票人數投票率黃藍議席分布黃藍候選人得票數問題票白票無論如何今次都已經係破紀錄嘅一次區選。而國際輿論會參考呢個結果選擇最有利佢哋嘅策略，甚至係評論香港人值唔值得佢哋幫。
1749318,98076,353,2019-11-24 16:24:30,佢話投白票都係合理喎 咁佢算唔算認同啲分化呀？
1750003,283912,7,2019-11-24 16:22:49,"熱狗白票撚可以收皮了快d落街同叫人投阿,近5成了#drum#pig"
1750003,120361,1,2019-11-24 16:16:12,佢哋話今日係運動之後嘅變相公投喎，仲投廢票同白票？
1710214,131731,506,2019-11-24 16:13:29,嘩屌你真係弱撚智之前睇你講啲野都有所懷疑但你投白票仲要大大聲講嘅就肯撚定係5毛blocked.
1710214,131731,505,2019-11-24 16:12:29,嘩屌你真係弱撚智之前睇你講啲野都有所懷疑但你投白票仲要大大聲講嘅就肯撚定係5毛blocked.
1749943,5205,1,2019-11-24 15:40:50,建制150萬泛民120萬其他本土 /白票
1749847,177916,5,2019-11-24 15:30:55,投白票嗰啲咪L浪費時間直接收皮啦
1749893,198418,3,2019-11-24 15:23:54,白票都割何況佢選民都唔係on99
1749827,69221,25,2019-11-24 15:16:33,個比喻完全冇邏輯#:)#dog如果要用黑警做比喻泛民先係黑警，建制就係解放軍2047年新生代：我唔知你地以前同黑警有咩仇佢地始終都係香港人含左佢地先啦投白票係鬼#stop#dog
1749827,51963,19,2019-11-24 15:08:33,咪投白票呀傻鳩
1749803,97518,40,2019-11-24 15:00:28,民建聯驚左咁耐，分化撚全面入場，熱狗叫埋投白票都話對家無做野[sosad][sosad][sosad]
1710214,213533,503,2019-11-24 14:59:04,投左白票唔好hi我住老實講兩個侯選人（建制、汎民）都代表唔到我#bye#獨立思考話比我聽唯有用白票講出自己的不滿（雖然無用）我唔係個種為左唔比A贏，會投B的人講完，歡迎hi我了
1749716,301949,186,2019-11-24 14:56:28,白票新招？
1749827,51963,5,2019-11-24 14:53:25,投白票有機會係點票時被人改投建制自己諗諗啦
1749813,281899,11,2019-11-24 14:50:01,真因為藍絲廢老同中立L喺利益面前從不分化分裂而我地就仲有部份人話白票射落海唔益泛民
1747692,275688,123,2019-11-24 14:22:02,唔好推啦，白票黨睇到情何以堪[sosad][sosad][sosad]
1749780,82312,1,2019-11-24 14:20:27,今次選舉實際影響其實唔大但就係6月到依家唯一一次有好大公信力嘅投票一人一票係一個變相嘅公投而每一票都係有晒數字嘅記錄，不論係投黃，藍定白票，係好有意義不分黃藍，200萬人又係我地講，藍絲又話自己係沉默大多數大家只要有晒咁多區數字，基本上就可以好確實咁知道依家不滿政府嘅人實實在在有幾多中央，外國，都自己中心有冇錯雖然佢地會繼續扮見唔到，但呢個係後話所以就算係只有一個候選人，都要出黎投白票蛇齋餅粽冇錯都仲係有，但對今次呢個投票人數黎講今次選舉依然好有公信力你信又好唔信又好，投左先#yup##yup##yup##yup##yup##yup##yup#
1749596,261118,60,2019-11-24 13:41:34,確實佢地咁多年都做唔到嘢，不如試下用另一個角度，投泛民/本土等如支持五大訴求，投建制/白票等如支持政府/狗
1748987,49391,28,2019-11-24 13:39:07,情況就好似無e家響網絡上叫人投白票咁，都係針對d上開網的年輕人，而老人家根本好少上網，無論網上吹成點，都影響唔到班老人家
1749690,106315,43,2019-11-24 13:34:32,頭先先聽到個廢中好得戚咁講“唔好問我投左邊個，我無登記做選民”真心想屌柒佢唔投/白票 = 中立 = 藍仲有良知嘅就投本土/泛民趕走建制
1748798,6103,75,2019-11-24 13:32:14,"12:30	投票總數為1,280,584	投票率30.98% 各位請繼續:~(:~(投左ge，勸親戚朋友去投票，唔好唔投or 投白票未投ge，為自己，下一代，仲有被黑警捉ge義士，懇請你地去投票:~(:~(#adore#"
1743430,14103,656,2019-11-24 13:14:15,辛苦整apps果位巴打唔知點諗呢 你地嫌煩唔去攞表 有人冇printer唔印表 佢整左個網出黎 直接有得簽埋名 㩒個制幫你email 埋 唔駛電子野唔緊要太古廣場烈士 被譽為200萬+1果位英雄後 大遊行係軒尼詩道有大量義工 提供埋筆俾你即場填 唔駛你記添 現在有大量同行都有填架 登記完 浪費自己人地人力物力你咩心態喂大佬呀 你係唔投嘅 你當初咪申請啦 你係唔投嘅 當初巴打整個出黎你report左佢丫泛民出賣港人 又唔係2019年11月嘅事 你班廢人臨選先舊事重提？ 半年前大量人登記你唔呼籲人杯葛選舉？ 半年前你唔ddos左巴打個登記網？ 半年前你唔火魔法又好派流浮山刀手又好斬洩班義工？ 班廢柴熱狗唔參選又要人唔好投/投白票係咩居心呀有本土投本土 冇就投泛民 再唔係就獨立 唔好一早講好咩 你估我唔想投本土呀？ 最好笑係話投泛民同投建制一樣 既然一樣 你唔同班目不識丁 滿頭斑白嘅呀公呀婆話一樣架 投泛民啦你話又要攬炒又要投建制 咁你投泛民咪一樣囉On99
